Site,Week_End,Pathogen_Target,Site_WVAL,Site_WVAL_Category,State/Territory,Population_Served
ID:97,2023-04-15,Influenza A virus,1.41,Very Low,California,487300
ID:97,2023-04-22,Influenza A virus,1.21,Very Low,California,487300
ID:97,2023-04-29,Influenza A virus,1.0,Very Low,California,487300
ID:97,2023-05-06,Influenza A virus,1.28,Very Low,California,487300
ID:97,2023-05-13,Influenza A virus,1.59,Very Low,California,487300
ID:97,2023-05-20,Influenza A virus,1.0,Very Low,California,487300
ID:97,2023-05-27,Influenza A virus,1.29,Very Low,California,487300
ID:97,2023-06-03,Influenza A virus,2.01,Very Low,California,487300
ID:97,2023-06-10,Influenza A virus,1.56,Very Low,California,487300
ID:97,2023-06-17,Influenza A virus,2.31,Very Low,California,487300
ID:97,2023-06-24,Influenza A virus,2.04,Very Low,California,487300
ID:97,2023-07-01,Influenza A virus,1.0,Very Low,California,487300
ID:97,2023-07-08,Influenza A virus,1.0,Very Low,California,487300
ID:97,2023-07-15,Influenza A virus,1.53,Very Low,California,487300
ID:97,2023-07-22,Influenza A virus,1.0,Very Low,California,487300
ID:97,2023-07-29,Influenza A virus,1.0,Very Low,California,487300
ID:97,2023-08-05,Influenza A virus,1.0,Very Low,California,487300
ID:97,2023-08-12,Influenza A virus,1.0,Very Low,California,487300
ID:97,2023-08-19,Influenza A virus,1.13,Very Low,California,487300
ID:97,2023-08-26,Influenza A virus,1.44,Very Low,California,487300
ID:97,2023-09-02,Influenza A virus,1.99,Very Low,California,487300
ID:97,2023-09-09,Influenza A virus,1.68,Very Low,California,487300
ID:97,2023-09-16,Influenza A virus,2.27,Very Low,California,487300
ID:97,2023-09-23,Influenza A virus,1.59,Very Low,California,487300
ID:97,2023-09-30,Influenza A virus,1.19,Very Low,California,487300
ID:97,2023-10-07,Influenza A virus,2.34,Very Low,California,487300
ID:97,2023-10-14,Influenza A virus,2.32,Very Low,California,487300
ID:97,2023-10-21,Influenza A virus,2.08,Very Low,California,487300
ID:97,2023-10-28,Influenza A virus,3.22,Low,California,487300
ID:97,2023-11-04,Influenza A virus,5.07,Low,California,487300
ID:97,2023-11-11,Influenza A virus,5.72,Low,California,487300
ID:97,2023-11-18,Influenza A virus,9.52,Moderate,California,487300
ID:97,2023-11-25,Influenza A virus,10.66,Moderate,California,487300
ID:97,2023-12-02,Influenza A virus,16.53,High,California,487300
ID:97,2023-12-09,Influenza A virus,15.38,High,California,487300
ID:97,2023-12-16,Influenza A virus,20.01,Very High,California,487300
ID:97,2023-12-23,Influenza A virus,26.26,Very High,California,487300
ID:97,2023-12-30,Influenza A virus,32.79,Very High,California,487300
ID:97,2024-01-06,Influenza A virus,25.98,Very High,California,487300
ID:97,2024-01-13,Influenza A virus,14.82,High,California,487300
ID:97,2024-01-20,Influenza A virus,16.91,High,California,487300
ID:97,2024-01-27,Influenza A virus,13.79,High,California,487300
ID:97,2024-02-03,Influenza A virus,10.08,Moderate,California,487300
ID:97,2024-02-10,Influenza A virus,5.73,Low,California,495000
ID:97,2024-02-17,Influenza A virus,7.99,Moderate,California,495000
ID:97,2024-02-24,Influenza A virus,6.59,Moderate,California,495000
ID:97,2024-03-02,Influenza A virus,4.27,Low,California,495000
ID:97,2024-03-09,Influenza A virus,3.99,Low,California,495000
ID:97,2024-03-16,Influenza A virus,3.81,Low,California,495000
ID:97,2024-03-23,Influenza A virus,4.12,Low,California,495000
ID:97,2024-03-30,Influenza A virus,3.07,Low,California,495000
ID:97,2024-04-06,Influenza A virus,2.93,Low,California,495000
ID:97,2024-04-13,Influenza A virus,2.83,Low,California,495000
ID:97,2024-04-20,Influenza A virus,4.07,Low,California,495000
ID:97,2024-04-27,Influenza A virus,2.03,Very Low,California,495000
ID:97,2024-05-04,Influenza A virus,2.86,Low,California,495000
ID:97,2024-05-11,Influenza A virus,1.97,Very Low,California,495000
ID:97,2024-05-18,Influenza A virus,4.67,Low,California,495000
ID:97,2024-05-25,Influenza A virus,2.92,Low,California,495000
ID:97,2024-06-01,Influenza A virus,3.33,Low,California,495000
ID:97,2024-06-08,Influenza A virus,4.11,Low,California,495000
ID:97,2024-06-15,Influenza A virus,3.89,Low,California,495000
ID:97,2024-06-22,Influenza A virus,2.99,Low,California,495000
ID:97,2024-06-29,Influenza A virus,3.88,Low,California,495000
ID:97,2024-07-06,Influenza A virus,1.6,Very Low,California,495000
ID:97,2024-07-13,Influenza A virus,2.09,Very Low,California,495000
ID:97,2024-07-20,Influenza A virus,1.94,Very Low,California,495000
ID:97,2024-07-27,Influenza A virus,1.98,Very Low,California,495000
ID:97,2024-08-03,Influenza A virus,1.45,Very Low,California,495000
ID:97,2024-08-10,Influenza A virus,1.0,Very Low,California,495000
ID:97,2024-08-17,Influenza A virus,1.0,Very Low,California,495000
ID:97,2024-08-24,Influenza A virus,1.0,Very Low,California,495000
ID:97,2024-08-31,Influenza A virus,1.0,Very Low,California,495000
ID:97,2024-09-07,Influenza A virus,2.71,Low,California,495000
ID:97,2024-09-14,Influenza A virus,1.29,Very Low,California,495000
ID:97,2024-09-21,Influenza A virus,2.54,Very Low,California,495000
ID:97,2024-09-28,Influenza A virus,1.65,Very Low,California,495000
ID:97,2024-10-05,Influenza A virus,1.0,Very Low,California,495000
ID:97,2024-10-12,Influenza A virus,1.37,Very Low,California,495000
ID:97,2024-10-19,Influenza A virus,2.34,Very Low,California,495000
ID:97,2024-10-26,Influenza A virus,1.64,Very Low,California,495000
ID:97,2024-11-02,Influenza A virus,3.15,Low,California,495000
ID:97,2024-11-09,Influenza A virus,3.23,Low,California,495000
ID:97,2024-11-16,Influenza A virus,8.74,Moderate,California,495000
ID:97,2024-11-23,Influenza A virus,8.73,Moderate,California,495000
ID:97,2024-11-30,Influenza A virus,4.97,Low,California,495000
ID:97,2024-12-07,Influenza A virus,8.88,Moderate,California,495000
ID:97,2024-12-14,Influenza A virus,10.42,Moderate,California,495000
ID:97,2024-12-21,Influenza A virus,21.16,Very High,California,495000
ID:97,2024-12-28,Influenza A virus,12.99,High,California,495000
ID:97,2025-01-04,Influenza A virus,20.64,Very High,California,495000
ID:97,2025-01-11,Influenza A virus,20.3,Very High,California,495000
ID:97,2025-01-18,Influenza A virus,18.17,Very High,California,495000
ID:97,2025-01-25,Influenza A virus,32.12,Very High,California,495000
ID:97,2025-02-01,Influenza A virus,34.2,Very High,California,495000
ID:97,2025-02-08,Influenza A virus,30.34,Very High,California,495000
ID:97,2025-02-15,Influenza A virus,10.69,Moderate,California,495000
ID:97,2025-02-22,Influenza A virus,11.86,High,California,495000
ID:97,2025-03-01,Influenza A virus,14.76,High,California,495000
ID:97,2025-03-08,Influenza A virus,9.77,Moderate,California,495000
ID:97,2025-03-15,Influenza A virus,4.21,Low,California,495000
ID:97,2025-03-22,Influenza A virus,3.63,Low,California,495000
ID:97,2025-03-29,Influenza A virus,2.89,Low,California,495000
ID:97,2025-04-05,Influenza A virus,2.7,Very Low,California,495000
ID:97,2025-04-12,Influenza A virus,1.62,Very Low,California,495000
ID:97,2025-04-19,Influenza A virus,4.01,Low,California,495000
ID:97,2025-04-26,Influenza A virus,1.66,Very Low,California,495000
ID:97,2025-05-03,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-05-10,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-05-17,Influenza A virus,1.83,Very Low,California,495000
ID:97,2025-05-24,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-05-31,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-06-07,Influenza A virus,2.05,Very Low,California,495000
ID:97,2025-06-14,Influenza A virus,1.21,Very Low,California,495000
ID:97,2025-06-21,Influenza A virus,1.54,Very Low,California,495000
ID:97,2025-06-28,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-07-05,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-07-12,Influenza A virus,1.22,Very Low,California,495000
ID:97,2025-07-19,Influenza A virus,1.21,Very Low,California,495000
ID:97,2025-07-26,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-08-02,Influenza A virus,1.2,Very Low,California,495000
ID:97,2025-08-09,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-08-16,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-08-23,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-08-30,Influenza A virus,1.25,Very Low,California,495000
ID:97,2025-09-06,Influenza A virus,1.4,Very Low,California,495000
ID:97,2025-09-13,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-09-20,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-09-27,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-10-04,Influenza A virus,1.49,Very Low,California,495000
ID:97,2025-10-11,Influenza A virus,1.53,Very Low,California,495000
ID:97,2025-10-18,Influenza A virus,1.0,Very Low,California,495000
ID:97,2025-10-25,Influenza A virus,2.12,Very Low,California,495000
ID:97,2025-11-01,Influenza A virus,1.48,Very Low,California,495000
ID:97,2025-11-08,Influenza A virus,1.56,Very Low,California,495000
ID:97,2025-11-15,Influenza A virus,1.49,Very Low,California,495000
ID:97,2025-11-22,Influenza A virus,3.52,Low,California,495000
ID:97,2025-11-29,Influenza A virus,3.66,Low,California,495000
ID:97,2025-12-06,Influenza A virus,4.53,Low,California,495000
ID:97,2025-12-13,Influenza A virus,7.65,Moderate,California,495000
ID:97,2025-12-20,Influenza A virus,15.65,High,California,495000
ID:97,2025-12-27,Influenza A virus,18.12,Very High,California,495000
ID:97,2026-01-03,Influenza A virus,18.15,Very High,California,495000
ID:97,2026-01-10,Influenza A virus,13.15,High,California,495000
ID:97,2026-01-17,Influenza A virus,14.87,High,California,495000
ID:97,2026-01-24,Influenza A virus,15.42,High,California,495000
ID:97,2026-01-31,Influenza A virus,11.37,High,California,495000
ID:97,2026-02-07,Influenza A virus,10.42,Moderate,California,495000
ID:97,2026-02-14,Influenza A virus,16.95,High,California,495000
ID:97,2026-02-21,Influenza A virus,6.69,Moderate,California,495000
ID:97,2026-02-28,Influenza A virus,7.55,Moderate,California,495000
ID:97,2026-03-07,Influenza A virus,3.61,Low,California,495000
ID:97,2026-03-14,Influenza A virus,3.56,Low,California,495000
ID:97,2026-03-21,Influenza A virus,2.86,Low,California,495000
ID:97,2026-03-28,Influenza A virus,2.68,Very Low,California,495000
ID:97,2026-04-04,Influenza A virus,2.46,Very Low,California,495000
ID:97,2026-04-11,Influenza A virus,1.98,Very Low,California,495000
ID:97,2026-04-18,Influenza A virus,1.68,Very Low,California,495000
ID:97,2026-04-25,Influenza A virus,2.1,Very Low,California,495000
ID:97,2026-05-02,Influenza A virus,3.35,Low,California,495000
ID:97,2026-05-09,Influenza A virus,1.46,Very Low,California,495000
ID:97,2026-05-16,Influenza A virus,1.48,Very Low,California,495000
ID:97,2026-05-23,Influenza A virus,1.45,Very Low,California,495000
ID:97,2026-05-30,Influenza A virus,1.0,Very Low,California,495000
ID:97,2026-06-06,Influenza A virus,1.75,Very Low,California,495000
ID:97,2026-06-13,Influenza A virus,3.36,Low,California,495000
ID:97,2026-06-20,Influenza A virus,1.33,Very Low,California,495000
ID:97,2026-06-27,Influenza A virus,1.24,Very Low,California,495000
ID:97,2026-07-04,Influenza A virus,1.0,Very Low,California,495000
ID:97,2026-07-11,Influenza A virus,1.0,Very Low,California,495000
ID:97,2026-07-18,Influenza A virus,1.0,Very Low,California,495000
ID:113,2022-09-03,RSV,1.0,Very Low,California,4000000
ID:113,2022-09-10,RSV,2.76,Low,California,4000000
ID:113,2022-09-17,RSV,1.85,Very Low,California,4000000
ID:113,2022-09-24,RSV,3.83,Low,California,4000000
ID:113,2022-10-01,RSV,1.69,Very Low,California,4000000
ID:113,2022-10-08,RSV,4.21,Low,California,4000000
ID:113,2022-10-15,RSV,6.43,Moderate,California,4000000
ID:113,2022-10-22,RSV,8.04,High,California,4000000
ID:113,2022-10-29,RSV,10.0,High,California,4000000
ID:113,2022-11-05,RSV,8.36,High,California,4000000
ID:113,2022-11-12,RSV,12.77,Very High,California,4000000
ID:113,2022-11-19,RSV,12.7,Very High,California,4000000
ID:113,2022-11-26,RSV,10.18,High,California,4000000
ID:113,2022-12-03,RSV,13.97,Very High,California,4000000
ID:113,2022-12-10,RSV,14.34,Very High,California,4000000
ID:113,2022-12-17,RSV,9.43,High,California,4000000
ID:113,2022-12-24,RSV,9.8,High,California,4000000
ID:113,2022-12-31,RSV,8.01,High,California,4000000
ID:113,2023-01-07,RSV,9.38,High,California,4000000
ID:113,2023-01-14,RSV,8.59,High,California,4000000
ID:113,2023-01-21,RSV,12.52,Very High,California,4000000
ID:113,2023-01-28,RSV,11.52,Very High,California,4000000
ID:113,2023-02-04,RSV,7.22,Moderate,California,4000000
ID:113,2023-02-11,RSV,7.26,Moderate,California,4000000
ID:113,2023-02-18,RSV,4.37,Low,California,4000000
ID:113,2023-02-25,RSV,4.96,Low,California,4000000
ID:113,2023-03-04,RSV,4.89,Low,California,4000000
ID:113,2023-03-11,RSV,5.24,Moderate,California,4000000
ID:113,2023-03-18,RSV,4.05,Low,California,4000000
ID:113,2023-03-25,RSV,3.58,Low,California,4000000
ID:113,2023-04-01,RSV,2.03,Very Low,California,4000000
ID:113,2023-04-08,RSV,2.8,Low,California,4000000
ID:113,2023-04-15,RSV,2.33,Very Low,California,4000000
ID:113,2023-04-22,RSV,1.0,Very Low,California,4000000
ID:113,2023-04-29,RSV,1.61,Very Low,California,4000000
ID:113,2023-05-06,RSV,1.17,Very Low,California,4000000
ID:113,2023-05-13,RSV,1.21,Very Low,California,4000000
ID:113,2023-05-20,RSV,1.0,Very Low,California,4000000
ID:113,2023-05-27,RSV,1.0,Very Low,California,4000000
ID:113,2023-06-03,RSV,1.48,Very Low,California,4000000
ID:113,2023-06-10,RSV,1.0,Very Low,California,4000000
ID:113,2023-06-17,RSV,1.0,Very Low,California,4000000
ID:113,2023-06-24,RSV,1.0,Very Low,California,4000000
ID:113,2023-07-01,RSV,1.0,Very Low,California,4000000
ID:113,2023-07-08,RSV,1.0,Very Low,California,4000000
ID:113,2023-07-15,RSV,1.68,Very Low,California,4000000
ID:113,2023-07-22,RSV,1.28,Very Low,California,4000000
ID:113,2023-07-29,RSV,1.0,Very Low,California,4000000
ID:113,2023-08-05,RSV,5.17,Low,California,4000000
ID:113,2023-08-12,RSV,1.22,Very Low,California,4000000
ID:113,2023-08-19,RSV,1.19,Very Low,California,4000000
ID:113,2023-08-26,RSV,2.12,Very Low,California,4000000
ID:113,2023-09-02,RSV,1.98,Very Low,California,4000000
ID:113,2023-09-09,RSV,1.22,Very Low,California,4000000
ID:113,2023-09-16,RSV,2.38,Very Low,California,4000000
ID:113,2023-09-23,RSV,3.3,Low,California,4000000
ID:113,2023-09-30,RSV,3.02,Low,California,4000000
ID:113,2023-10-07,RSV,2.96,Low,California,4000000
ID:113,2023-10-14,RSV,1.82,Very Low,California,4000000
ID:113,2023-10-21,RSV,2.81,Low,California,4000000
ID:113,2023-10-28,RSV,2.87,Low,California,4000000
ID:113,2023-11-04,RSV,3.68,Low,California,4000000
ID:113,2023-11-11,RSV,4.97,Low,California,4000000
ID:113,2023-11-18,RSV,6.93,Moderate,California,4000000
ID:113,2023-11-25,RSV,6.77,Moderate,California,4000000
ID:113,2023-12-02,RSV,10.15,High,California,4000000
ID:113,2023-12-09,RSV,12.36,Very High,California,4000000
ID:113,2023-12-16,RSV,11.71,Very High,California,4000000
ID:113,2023-12-23,RSV,11.8,Very High,California,4000000
ID:113,2023-12-30,RSV,15.82,Very High,California,4000000
ID:113,2024-01-06,RSV,14.08,Very High,California,4000000
ID:113,2024-01-13,RSV,13.03,Very High,California,4000000
ID:113,2024-01-20,RSV,10.5,High,California,4000000
ID:113,2024-01-27,RSV,10.54,High,California,4000000
ID:113,2024-02-03,RSV,8.44,High,California,4000000
ID:113,2024-02-10,RSV,11.89,Very High,California,4000000
ID:113,2024-02-17,RSV,6.06,Moderate,California,4000000
ID:113,2024-02-24,RSV,7.02,Moderate,California,4000000
ID:113,2024-03-02,RSV,5.05,Low,California,4000000
ID:113,2024-03-09,RSV,5.47,Moderate,California,4000000
ID:113,2024-03-16,RSV,4.16,Low,California,4000000
ID:113,2024-03-23,RSV,3.35,Low,California,4000000
ID:113,2024-03-30,RSV,1.88,Very Low,California,4000000
ID:113,2024-04-06,RSV,2.4,Very Low,California,4000000
ID:113,2024-04-13,RSV,1.96,Very Low,California,4000000
ID:113,2024-04-20,RSV,3.25,Low,California,4000000
ID:113,2024-04-27,RSV,1.54,Very Low,California,4000000
ID:113,2024-05-04,RSV,1.12,Very Low,California,4000000
ID:113,2024-05-11,RSV,1.0,Very Low,California,4000000
ID:113,2024-05-18,RSV,1.15,Very Low,California,4000000
ID:113,2024-05-25,RSV,1.0,Very Low,California,4000000
ID:113,2024-06-01,RSV,1.0,Very Low,California,4000000
ID:113,2024-06-08,RSV,1.13,Very Low,California,4000000
ID:113,2024-06-15,RSV,1.12,Very Low,California,4000000
ID:113,2024-06-22,RSV,1.0,Very Low,California,4000000
ID:113,2024-06-29,RSV,1.0,Very Low,California,4000000
ID:113,2024-07-06,RSV,1.0,Very Low,California,4000000
ID:113,2024-07-13,RSV,1.0,Very Low,California,4000000
ID:113,2024-07-20,RSV,1.17,Very Low,California,4000000
ID:113,2024-07-27,RSV,1.0,Very Low,California,4000000
ID:113,2024-08-03,RSV,1.12,Very Low,California,4000000
ID:113,2024-08-10,RSV,2.23,Very Low,California,4000000
ID:113,2024-08-17,RSV,1.0,Very Low,California,4000000
ID:113,2024-08-24,RSV,1.0,Very Low,California,4000000
ID:113,2024-08-31,RSV,1.0,Very Low,California,4000000
ID:113,2024-09-07,RSV,1.0,Very Low,California,4000000
ID:113,2024-09-14,RSV,1.12,Very Low,California,4000000
ID:113,2024-09-21,RSV,1.0,Very Low,California,4000000
ID:113,2024-09-28,RSV,1.22,Very Low,California,4000000
ID:113,2024-10-05,RSV,1.0,Very Low,California,4000000
ID:113,2024-10-12,RSV,1.45,Very Low,California,4000000
ID:113,2024-10-19,RSV,1.29,Very Low,California,4000000
ID:113,2024-10-26,RSV,2.71,Low,California,4000000
ID:113,2024-11-02,RSV,1.78,Very Low,California,4000000
ID:113,2024-11-09,RSV,2.14,Very Low,California,4000000
ID:113,2024-11-16,RSV,5.66,Moderate,California,4000000
ID:113,2024-11-23,RSV,6.61,Moderate,California,4000000
ID:113,2024-11-30,RSV,3.86,Low,California,4000000
ID:113,2024-12-07,RSV,7.46,Moderate,California,4000000
ID:113,2024-12-14,RSV,7.86,Moderate,California,4000000
ID:113,2024-12-21,RSV,7.51,Moderate,California,4000000
ID:113,2024-12-28,RSV,8.14,High,California,4000000
ID:113,2025-01-04,RSV,14.27,Very High,California,4000000
ID:113,2025-01-11,RSV,14.16,Very High,California,4000000
ID:113,2025-01-18,RSV,12.39,Very High,California,4000000
ID:113,2025-01-25,RSV,9.76,High,California,4000000
ID:113,2025-02-01,RSV,11.42,Very High,California,4000000
ID:113,2025-02-08,RSV,5.46,Moderate,California,4000000
ID:113,2025-02-15,RSV,7.44,Moderate,California,4000000
ID:113,2025-02-22,RSV,8.78,High,California,4000000
ID:113,2025-03-01,RSV,7.08,Moderate,California,4000000
ID:113,2025-03-08,RSV,10.52,High,California,4000000
ID:113,2025-03-15,RSV,10.54,High,California,4000000
ID:113,2025-03-22,RSV,7.05,Moderate,California,4000000
ID:113,2025-03-29,RSV,7.48,Moderate,California,4000000
ID:113,2025-04-05,RSV,11.02,Very High,California,4000000
ID:113,2025-04-12,RSV,1.81,Very Low,California,4000000
ID:113,2025-04-19,RSV,2.95,Low,California,4000000
ID:113,2025-04-26,RSV,2.69,Low,California,4000000
ID:113,2025-05-03,RSV,3.43,Low,California,4000000
ID:113,2025-05-10,RSV,1.31,Very Low,California,4000000
ID:113,2025-05-17,RSV,1.27,Very Low,California,4000000
ID:113,2025-05-24,RSV,1.48,Very Low,California,4000000
ID:113,2025-05-31,RSV,1.0,Very Low,California,4000000
ID:113,2025-06-07,RSV,1.26,Very Low,California,4000000
ID:113,2025-06-14,RSV,1.14,Very Low,California,4000000
ID:113,2025-06-21,RSV,1.0,Very Low,California,4000000
ID:113,2025-06-28,RSV,1.0,Very Low,California,4000000
ID:113,2025-07-05,RSV,1.16,Very Low,California,4000000
ID:113,2025-07-12,RSV,1.12,Very Low,California,4000000
ID:113,2025-07-19,RSV,1.0,Very Low,California,4000000
ID:113,2025-07-26,RSV,1.0,Very Low,California,4000000
ID:113,2025-08-02,RSV,1.26,Very Low,California,4000000
ID:113,2025-08-09,RSV,1.22,Very Low,California,4000000
ID:113,2025-08-16,RSV,1.0,Very Low,California,4000000
ID:113,2025-08-23,RSV,1.1,Very Low,California,4000000
ID:113,2025-08-30,RSV,1.31,Very Low,California,4000000
ID:113,2025-09-06,RSV,1.0,Very Low,California,4000000
ID:113,2025-09-13,RSV,1.0,Very Low,California,4000000
ID:113,2025-09-20,RSV,1.0,Very Low,California,4000000
ID:113,2025-09-27,RSV,1.1,Very Low,California,4000000
ID:113,2025-10-04,RSV,1.09,Very Low,California,4000000
ID:113,2025-10-11,RSV,1.42,Very Low,California,4000000
ID:113,2025-10-18,RSV,1.13,Very Low,California,4000000
ID:113,2025-10-25,RSV,1.9,Very Low,California,4000000
ID:113,2025-11-01,RSV,1.15,Very Low,California,4000000
ID:113,2025-11-08,RSV,1.49,Very Low,California,4000000
